age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
42,9,1,2,0,782,0,0,0,3,0,285,1,-1,0,3,0
34,9,0,2,0,674,1,0,0,7,1,587,2,-1,0,3,1
45,9,2,3,0,7108,1,1,0,18,9,53,1,172,3,0,0
33,9,2,1,0,2085,0,0,0,9,3,501,2,-1,0,3,1
38,4,1,2,0,2278,1,1,0,13,8,244,1,-1,0,3,0
37,9,2,1,1,375,0,0,2,9,6,223,2,-1,0,3,0
44,4,1,1,0,-665,0,0,0,30,5,342,3,-1,0,3,0
51,10,2,2,0,1594,0,0,1,4,3,197,1,-1,0,3,0
51,0,1,1,0,2967,0,0,2,17,6,83,2,-1,0,3,0
28,1,1,0,0,60,1,0,0,6,8,161,1,337,1,0,0
34,1,1,2,0,20,0,0,2,4,10,10,1,-1,0,3,0
45,4,1,2,0,-459,0,0,0,21,1,508,6,-1,0,3,0
33,1,1,1,0,86,1,0,2,19,8,364,1,-1,0,3,0
34,9,2,1,0,2729,1,0,0,6,0,945,1,139,1,2,0
33,6,2,1,0,238,1,1,0,5,3,45,5,-1,0,3,0
48,0,1,1,0,292,1,1,0,29,5,164,6,-1,0,3,0
46,9,1,2,0,405,0,0,0,11,1,138,3,-1,0,3,0
60,1,1,3,0,104,1,0,2,5,8,22,1,-1,0,3,0
71,5,1,0,0,4657,0,0,0,16,3,93,5,-1,0,3,1
35,1,1,1,0,137,0,1,2,4,10,5,1,808,12,0,0
33,7,1,0,0,0,1,0,0,18,5,351,2,-1,0,3,0
43,11,2,2,0,2731,0,0,0,21,9,11,7,-1,0,3,0
41,0,2,1,0,400,1,0,2,4,6,99,6,-1,0,3,0
26,8,2,2,0,294,0,0,0,5,7,87,1,91,2,2,1
47,2,1,3,0,209,1,0,2,6,8,135,2,-1,0,3,0
41,9,2,1,0,618,0,0,0,5,3,1056,1,-1,0,3,0
50,3,1,0,0,0,0,0,2,20,6,179,2,-1,0,3,0
29,9,2,2,0,218,1,0,0,12,0,169,1,-1,0,3,0
52,1,1,0,0,36,0,0,0,13,1,109,2,-1,0,3,0
33,9,1,1,0,6699,0,0,0,9,9,425,1,462,1,0,0
54,7,1,0,0,8,1,0,0,14,8,143,1,-1,0,3,0
31,3,2,2,0,287,1,0,0,19,9,182,1,-1,0,3,0
50,9,1,1,0,0,0,0,0,7,5,152,2,-1,0,3,0
26,4,0,2,1,-402,0,1,2,12,8,127,2,-1,0,3,0
52,1,1,1,0,161,1,0,2,13,8,274,2,-1,0,3,0
48,0,0,3,0,-70,0,0,0,14,8,243,1,-1,0,3,0
51,1,0,0,0,-28,0,1,2,2,5,220,2,-1,0,3,0
41,7,0,1,0,654,1,0,0,13,8,139,2,-1,0,3,0
34,4,1,2,0,0,1,0,0,7,1,262,1,99,2,2,1
47,0,2,1,0,2540,0,0,0,18,9,110,5,-1,0,3,0
55,1,1,0,0,1086,1,0,0,6,8,146,1,272,2,0,0
48,1,1,1,0,841,1,0,2,19,8,215,1,-1,0,3,0
25,0,1,1,0,242,1,0,0,30,5,62,12,-1,0,3,0
47,9,1,1,0,2246,1,0,0,10,5,330,1,-1,0,3,0
26,0,1,1,0,0,0,0,2,27,8,755,1,-1,0,3,0
51,1,1,1,0,160,1,0,0,7,8,136,1,359,1,0,0
29,9,2,2,0,2893,1,0,2,3,6,250,1,-1,0,3,0
37,9,1,2,0,6968,0,0,0,1,6,175,1,-1,0,3,0
39,1,1,0,0,2303,1,0,2,17,6,775,3,-1,0,3,1
58,5,1,0,0,3401,1,0,0,3,3,84,3,265,2,0,0
33,1,1,0,0,1209,1,0,0,16,0,700,1,-1,0,3,0
51,1,1,0,0,3726,0,1,0,27,1,119,12,-1,0,3,0
41,9,1,1,0,1066,0,0,0,11,3,109,3,-1,0,3,1
45,0,1,0,0,542,0,0,0,11,8,8,5,350,3,1,0
49,1,2,0,0,1040,0,0,0,8,5,474,2,-1,0,3,0
31,11,0,2,0,137,0,0,0,22,1,385,9,-1,0,3,0
49,1,2,0,0,3018,1,0,2,15,8,93,1,-1,0,3,0
46,4,2,2,0,46,0,1,0,17,9,80,1,152,1,0,0
55,6,1,1,0,2678,0,1,0,18,1,151,12,-1,0,3,0
55,4,1,2,0,540,0,0,0,19,9,124,2,-1,0,3,0
57,1,1,0,0,452,1,0,2,13,8,139,4,-1,0,3,0
56,5,1,1,0,3948,0,0,0,3,0,484,1,135,3,0,0
42,3,0,2,0,364,0,0,0,18,9,52,1,-1,0,3,0
32,9,1,2,0,-1053,1,0,0,21,5,357,3,-1,0,3,0
30,4,2,2,0,149,1,0,2,3,6,220,2,-1,0,3,0
30,10,1,2,0,0,1,0,0,18,9,756,1,-1,0,3,0
37,2,2,2,0,1467,1,1,0,17,9,349,1,-1,0,3,0
51,2,0,2,0,4,1,1,0,20,0,74,5,-1,0,3,0
53,1,1,1,0,427,0,1,0,14,1,360,4,-1,0,3,0
46,4,2,2,0,593,1,0,0,29,4,190,3,-1,0,3,0
38,2,1,1,0,868,0,0,0,20,9,452,2,-1,0,3,0
38,0,1,0,0,3913,1,0,0,20,0,196,2,315,2,0,0
44,9,1,1,0,310,1,0,0,6,3,200,1,253,1,0,0
37,9,2,1,0,3665,0,0,0,12,1,664,3,-1,0,3,1
36,4,2,2,0,3875,1,0,2,27,8,21,5,-1,0,3,0
33,1,1,1,0,249,1,0,0,31,5,61,4,-1,0,3,0
51,6,0,1,0,1291,1,0,2,3,6,51,2,-1,0,3,0
56,4,1,2,0,334,1,0,2,15,8,127,2,-1,0,3,0
59,4,1,1,0,42,0,0,0,21,9,40,1,-1,0,3,0
46,7,1,1,0,271,1,0,2,16,8,134,4,-1,0,3,0
28,7,2,1,0,2685,0,1,2,24,1,5,1,-1,0,3,0
48,1,2,1,0,-552,0,1,0,21,9,150,2,-1,0,3,0
57,1,1,1,0,2887,0,0,0,21,1,819,10,-1,0,3,1
44,9,1,1,0,2776,1,0,0,27,4,701,1,-1,0,3,1
33,9,1,1,0,1844,1,0,2,29,8,241,3,-1,0,3,0
40,7,0,1,0,-81,0,1,0,23,5,186,1,-1,0,3,0
45,4,1,2,0,3370,0,0,2,12,6,36,3,-1,0,3,0
34,1,2,1,0,186,0,0,0,2,3,342,1,-1,0,3,0
48,1,1,1,0,705,0,0,2,13,8,108,2,-1,0,3,0
55,4,1,0,0,621,0,1,0,2,3,114,1,208,1,0,0
36,10,1,1,0,-872,1,1,0,20,9,153,1,183,1,0,0
35,4,1,2,0,8,1,0,2,23,8,55,4,-1,0,3,0
29,2,1,1,0,452,1,0,2,27,8,347,1,-1,0,3,0
35,6,2,1,0,1732,0,0,1,21,9,1441,3,-1,0,3,0
37,4,1,2,0,4089,1,0,0,2,3,289,2,174,4,1,1
48,4,1,2,0,60,0,0,1,7,8,376,2,339,7,0,0
35,9,1,1,0,141,1,0,0,19,1,299,2,-1,0,3,0
42,1,1,0,0,505,1,0,2,14,8,521,2,-1,0,3,0
51,3,1,0,0,492,1,0,2,20,8,142,3,-1,0,3,0
41,0,2,1,0,748,0,0,1,21,9,94,7,130,3,1,0
32,4,2,2,0,2343,0,0,0,18,5,226,1,-1,0,3,0
44,9,0,3,0,759,1,0,2,23,8,397,1,-1,0,3,0
53,7,0,3,0,1012,1,0,0,28,5,332,2,-1,0,3,0
30,1,2,1,1,239,1,0,2,21,8,412,1,-1,0,3,1
60,9,2,2,0,2934,0,0,0,8,1,233,2,-1,0,3,0
45,10,0,0,1,-249,1,1,2,1,5,92,1,-1,0,3,0
45,2,1,2,0,0,1,0,0,29,5,100,3,-1,0,3,0
34,2,1,2,0,4343,0,0,2,9,6,85,4,-1,0,3,0
50,6,1,1,0,1138,0,0,0,14,1,219,10,-1,0,3,0
29,1,2,1,0,482,0,1,0,10,5,1097,3,-1,0,3,1
48,9,1,1,0,302,1,0,2,26,8,208,3,-1,0,3,0
32,4,2,2,0,2629,0,0,0,28,1,77,4,-1,0,3,0
44,1,1,1,0,-674,1,0,2,5,8,257,1,-1,0,3,0
29,4,2,2,0,572,0,0,0,16,2,314,1,195,1,2,1
31,4,2,2,0,1494,0,0,0,13,1,275,12,-1,0,3,0
39,4,2,2,0,0,1,0,0,16,0,81,2,-1,0,3,0
33,1,1,0,0,511,1,0,2,21,8,304,2,-1,0,3,0
49,7,1,1,0,47,0,0,2,5,8,234,2,-1,0,3,0
42,1,1,0,0,1156,1,0,1,20,0,37,1,-1,0,3,0
31,4,1,2,0,395,1,0,0,9,3,155,3,-1,0,3,0
32,10,1,1,0,10,1,0,2,6,8,501,4,-1,0,3,0
37,1,0,1,0,33,1,0,0,20,9,106,2,167,1,0,0
34,4,1,2,0,997,1,1,0,21,9,81,1,-1,0,3,0
29,2,1,1,0,178,1,0,0,5,8,231,4,-1,0,3,0
51,1,0,1,0,203,1,0,0,8,8,134,1,170,5,0,0
33,9,1,1,0,133,0,0,0,4,8,218,1,-1,0,3,1
59,4,0,0,0,133,1,0,0,9,5,206,1,-1,0,3,0
59,1,1,1,0,0,1,0,2,5,8,226,1,-1,0,3,0
35,1,1,1,0,262,0,0,0,2,5,96,2,109,4,2,0
33,9,1,1,0,58,1,0,1,29,1,57,2,-1,0,3,0
28,9,2,2,0,102,0,0,0,28,4,321,2,-1,0,3,0
50,1,0,0,0,1545,1,0,0,20,9,25,1,-1,0,3,0
38,9,1,1,0,821,1,1,0,17,9,224,2,180,1,0,0
27,9,2,3,0,59,0,0,0,15,5,792,4,-1,0,3,0
46,1,1,1,0,781,0,0,2,13,8,152,1,-1,0,3,0
39,4,2,1,0,835,1,0,2,29,8,587,4,-1,0,3,0
34,0,1,1,0,61,0,1,2,5,8,21,1,-1,0,3,0
52,9,1,1,0,3554,0,1,0,8,5,89,1,-1,0,3,0
54,5,1,0,0,208,0,0,2,12,8,255,1,-1,0,3,0
43,7,1,0,0,-88,1,1,0,17,0,313,1,147,2,0,0
32,9,1,2,0,3939,0,0,0,8,1,209,2,-1,0,3,0
34,9,2,1,0,16,0,0,0,13,1,990,1,-1,0,3,1
34,9,1,1,0,-346,0,0,0,13,1,136,4,-1,0,3,0
55,4,0,2,0,9756,1,0,0,5,6,103,2,95,1,1,1
31,9,2,1,0,1970,0,0,1,17,0,284,3,-1,0,3,0
51,6,1,0,0,307,1,1,2,17,6,65,2,-1,0,3,0
48,9,1,1,0,1152,1,0,0,21,5,168,5,-1,0,3,0
46,4,1,2,0,1285,1,0,2,27,8,89,1,-1,0,3,0
34,4,1,2,0,0,1,0,2,8,8,214,2,-1,0,3,0
48,4,0,2,0,1328,1,0,2,6,8,339,1,-1,0,3,0
27,1,1,1,0,872,1,0,0,17,0,1130,3,-1,0,3,0
25,8,2,2,0,1433,1,0,0,15,8,520,1,-1,0,3,0
25,7,2,1,0,3217,1,0,2,28,8,24,1,-1,0,3,0
34,4,1,1,0,15,0,0,0,25,1,184,7,-1,0,3,0
29,4,2,2,0,1673,0,0,0,16,1,200,2,159,3,1,0
38,9,2,1,0,50,0,0,0,29,1,98,2,-1,0,3,0
65,5,0,0,0,1840,0,0,0,1,6,383,2,188,5,0,0
26,7,2,1,0,256,1,0,0,4,8,101,2,-1,0,3,0
38,4,1,2,0,3452,0,0,0,13,1,132,2,-1,0,3,0
47,4,1,2,0,6637,1,0,0,17,0,174,2,-1,0,3,0
42,1,1,1,0,117,1,0,2,9,8,147,1,-1,0,3,0
38,1,2,2,0,14058,0,0,1,17,5,293,20,-1,0,3,0
47,4,0,2,0,1149,0,1,0,15,5,82,2,-1,0,3,0
27,4,1,2,0,802,0,0,0,22,11,569,1,-1,0,3,1
49,4,1,2,0,852,1,0,0,20,9,408,1,-1,0,3,0
41,1,1,0,0,168,1,0,0,18,9,187,3,-1,0,3,0
39,1,1,1,0,1045,1,1,0,9,5,290,13,-1,0,3,0
32,1,1,1,0,2366,1,0,2,20,8,127,2,-1,0,3,0
49,9,1,2,0,523,1,0,0,3,7,152,2,-1,0,3,1
58,9,1,1,0,7495,1,0,2,13,8,325,1,-1,0,3,0
30,1,2,1,1,4,1,0,2,23,8,84,3,-1,0,3,0
35,4,1,2,0,0,0,0,0,11,5,89,1,-1,0,3,0
32,7,1,1,1,-220,1,1,0,25,5,123,2,-1,0,3,0
43,9,1,2,0,192,0,0,0,5,1,203,2,-1,0,3,0
33,4,2,2,0,335,0,0,0,29,1,130,4,-1,0,3,0
33,1,1,0,0,324,1,0,0,13,8,217,2,-1,0,3,0
53,9,1,1,0,2647,1,0,2,30,8,121,1,-1,0,3,0
31,7,2,1,0,1987,1,0,1,20,9,55,2,-1,0,3,0
59,5,1,0,0,0,0,0,0,5,6,493,2,-1,0,3,1
36,1,1,1,0,1554,1,0,2,12,8,325,4,-1,0,3,0
41,7,1,1,0,3992,1,0,1,20,9,281,2,-1,0,3,0
30,4,2,2,0,4213,0,0,0,25,1,142,4,-1,0,3,0
37,6,1,2,0,0,0,0,2,6,6,143,1,-1,0,3,0
35,9,2,1,0,450,1,0,0,13,8,63,1,-1,0,3,0
36,0,2,1,0,1281,0,0,1,24,5,119,2,-1,0,3,0
30,11,2,2,0,6836,0,0,0,27,3,30,3,-1,0,3,0
36,7,1,1,0,895,1,1,2,4,6,622,1,-1,0,3,0
33,0,1,2,0,69,0,1,0,4,8,77,2,-1,0,3,0
36,9,2,1,0,0,0,0,0,29,1,85,6,-1,0,3,0
42,4,1,2,0,9009,0,0,0,20,9,135,2,-1,0,3,0
52,4,1,1,0,428,1,0,2,30,8,153,1,-1,0,3,0
55,1,1,0,0,3873,0,0,1,21,0,222,1,-1,0,3,0
45,1,1,0,0,137,1,1,2,16,8,187,19,-1,0,3,0
29,7,2,3,0,33,0,0,2,1,5,161,1,-1,0,3,0
35,6,1,2,0,560,1,0,0,2,0,58,1,136,1,0,0
37,9,1,1,0,1633,1,0,2,19,8,229,3,-1,0,3,0
39,2,1,2,0,2644,1,0,2,20,8,253,1,-1,0,3,0
58,1,1,0,0,73,0,0,2,17,6,116,1,-1,0,3,0
30,1,2,1,1,447,0,0,2,14,8,103,6,-1,0,3,0
77,5,1,2,0,0,0,0,0,16,10,847,1,60,1,2,1
40,2,1,0,0,0,1,0,0,11,5,271,2,-1,0,3,0
56,9,2,2,0,917,0,0,2,9,6,306,1,-1,0,3,0
39,9,1,1,0,3663,0,0,0,11,1,230,3,-1,0,3,0
58,6,0,2,0,1382,0,0,2,9,6,700,1,-1,0,3,1
44,1,1,0,0,-237,1,0,1,10,5,73,1,-1,0,3,0
37,9,1,3,0,189,0,0,0,1,10,238,1,107,2,2,1
40,4,1,2,0,60,0,0,2,16,6,172,6,-1,0,3,0
50,6,1,1,0,3025,0,1,0,6,1,168,3,-1,0,3,0
33,1,2,0,0,599,1,0,2,21,8,29,1,-1,0,3,0
48,9,2,2,0,-551,1,0,0,11,8,168,2,-1,0,3,0
60,2,1,0,0,0,0,0,1,23,5,40,1,-1,0,3,0
24,1,1,1,0,0,0,0,2,28,8,94,1,-1,0,3,0
24,1,2,0,0,111,1,1,2,27,8,42,4,-1,0,3,0
36,4,2,1,0,1511,1,0,0,16,9,270,1,-1,0,3,1
54,7,1,1,0,-22,0,1,0,9,5,85,1,-1,0,3,0
37,7,2,1,0,1050,1,0,0,3,3,586,3,-1,0,3,0
35,2,1,2,0,0,0,0,0,5,8,74,1,168,4,0,0
32,9,2,2,0,0,0,0,0,7,1,268,2,-1,0,3,0
39,9,1,2,0,14,0,0,0,28,4,114,2,-1,0,3,0
27,6,2,1,0,49,1,0,0,30,4,208,2,-1,0,3,0
58,1,0,0,0,8218,1,0,0,31,5,124,10,-1,0,3,0
46,0,1,1,0,4958,1,0,0,17,9,64,3,150,5,1,0
51,1,1,0,0,1466,1,0,2,7,8,406,2,-1,0,3,0
33,2,1,0,0,82,1,0,0,18,9,63,2,-1,0,3,0
53,0,0,1,0,0,1,1,0,30,0,586,2,-1,0,3,0
28,7,2,1,0,-427,1,1,2,21,8,965,2,-1,0,3,0
42,7,1,2,0,12223,1,0,0,19,9,36,1,-1,0,3,0
37,9,2,1,0,2442,0,0,0,16,3,91,3,-1,0,3,1
29,7,2,1,0,209,1,0,0,28,5,487,7,-1,0,3,0
48,11,1,3,0,286,0,0,0,30,5,166,2,-1,0,3,0
34,9,2,1,0,341,0,1,0,29,4,136,1,262,3,0,0
34,1,1,1,0,360,1,0,1,19,9,46,1,182,2,0,0
38,10,1,1,0,-673,1,0,2,26,8,364,1,-1,0,3,0
41,7,1,1,0,171,0,0,0,21,5,71,9,-1,0,3,0
47,9,1,1,0,72,0,0,2,29,8,278,1,-1,0,3,0
49,1,1,1,0,2039,1,0,0,6,8,451,1,169,2,0,1
38,9,2,2,0,221,0,0,0,20,1,79,3,-1,0,3,0
33,7,1,1,0,288,1,0,0,17,0,306,1,-1,0,3,0
39,1,1,0,0,52,0,0,0,13,1,69,1,-1,0,3,0
38,4,1,2,0,0,1,0,2,20,8,206,1,-1,0,3,0
38,9,1,1,0,994,0,0,2,9,6,119,1,-1,0,3,0
39,9,0,2,1,3,0,0,0,6,8,488,1,-1,0,3,1
51,0,1,1,0,423,1,1,0,16,10,95,1,-1,0,3,0
31,7,2,1,0,864,1,0,0,6,8,100,1,-1,0,3,0
52,1,1,0,0,1141,1,0,0,12,8,22,5,-1,0,3,0
44,1,1,0,0,-312,1,0,2,20,6,22,3,-1,0,3,0
41,2,1,1,0,353,0,0,0,19,9,90,2,-1,0,3,0
33,1,1,1,0,331,1,0,0,14,8,178,7,365,5,1,0
34,4,1,2,0,136,1,0,0,22,0,156,1,-1,0,3,0
58,3,2,2,0,145,1,1,0,16,5,128,2,-1,0,3,0
40,4,1,2,0,89,1,1,1,9,3,148,6,-1,0,3,0
36,9,0,1,0,-435,1,0,2,2,6,85,8,-1,0,3,0
58,1,0,1,0,314,0,0,2,25,6,67,2,-1,0,3,0
30,10,2,1,1,-770,1,0,2,28,8,87,1,-1,0,3,0
43,11,1,2,0,1937,0,0,2,19,6,385,1,-1,0,3,0
33,7,0,1,0,2411,1,0,0,23,10,130,1,161,1,0,1
35,10,1,1,0,977,1,0,0,4,8,52,4,91,1,1,0
31,4,2,2,0,1130,1,0,0,17,0,224,3,74,4,0,0
37,4,1,0,0,22856,0,0,0,2,5,154,1,388,1,0,0
55,0,1,1,0,1102,1,0,2,15,8,126,2,-1,0,3,0
33,0,1,1,0,220,1,0,2,27,8,345,1,-1,0,3,0
39,0,1,1,0,-650,0,0,0,15,8,123,2,364,1,0,0
33,4,1,2,0,287,1,0,0,15,8,199,2,274,3,1,0
33,9,1,1,0,4790,1,0,0,20,0,137,1,272,2,0,0
51,9,1,2,0,-3,0,0,0,25,1,91,9,-1,0,3,0
42,6,1,2,0,1932,1,0,2,16,8,192,32,-1,0,3,0
36,0,1,1,0,725,1,0,0,27,3,123,3,99,8,0,0
39,6,2,2,0,3972,0,0,0,30,5,122,3,-1,0,3,0
53,2,1,3,0,28,0,0,0,31,5,117,2,-1,0,3,0
25,10,2,2,0,343,0,0,0,1,6,377,1,-1,0,3,1
49,2,1,1,0,273,0,0,0,23,5,58,1,-1,0,3,0
31,10,2,0,0,406,0,0,0,4,3,736,1,-1,0,3,1
33,1,0,1,0,474,0,0,0,22,5,400,2,-1,0,3,0
33,4,1,2,0,4,1,0,0,16,5,285,5,-1,0,3,0
50,1,1,1,0,810,1,0,2,14,8,19,14,-1,0,3,0
41,0,1,2,0,5426,1,0,2,14,8,149,2,-1,0,3,0
48,1,1,1,0,149,1,0,2,9,8,71,1,-1,0,3,0
36,4,1,1,0,80,1,0,2,30,8,251,3,-1,0,3,0
30,1,2,0,0,71,1,0,2,19,8,122,6,-1,0,3,0
45,9,1,1,0,1477,1,0,0,8,5,355,1,-1,0,3,0
38,0,1,1,0,46,1,1,2,6,8,195,1,-1,0,3,0
35,4,2,2,0,2988,1,0,0,25,8,179,1,-1,0,3,0
36,4,2,2,0,1531,1,0,0,8,8,81,3,170,1,0,0
34,1,1,1,0,393,1,0,0,5,8,11,9,-1,0,3,0
47,9,0,2,0,477,1,0,1,7,8,973,1,366,1,0,0
56,4,0,2,0,-59,0,1,0,28,5,127,6,-1,0,3,0
50,4,1,2,0,207,1,0,0,4,3,99,1,-1,0,3,0
47,6,1,2,0,751,0,0,0,24,5,408,14,-1,0,3,0
74,5,0,1,0,4079,0,0,0,19,10,343,3,-1,0,3,1
51,1,1,3,0,1883,1,0,2,5,8,57,1,-1,0,3,0
37,9,2,3,0,391,1,0,2,8,8,103,3,-1,0,3,0
26,1,2,1,0,-32,1,1,0,31,5,14,6,-1,0,3,0
29,9,1,1,0,444,1,0,0,21,5,130,4,-1,0,3,0
34,0,2,1,0,852,0,0,0,14,0,108,2,-1,0,3,0
24,1,1,1,0,1222,1,0,0,20,0,369,1,-1,0,3,0
29,4,2,2,0,5980,1,0,2,28,8,317,1,-1,0,3,0
47,7,1,1,0,405,0,1,0,8,1,994,2,-1,0,3,1
28,4,2,2,0,5549,0,0,0,28,5,383,6,-1,0,3,0
50,4,1,2,0,78,1,0,0,14,4,218,3,161,9,1,0
35,1,1,1,0,407,1,0,0,20,0,12,6,-1,0,3,0
38,1,1,1,0,2008,1,0,0,18,9,354,1,-1,0,3,0
43,6,1,1,0,634,1,0,0,17,9,65,1,131,1,0,0
48,7,1,1,0,1355,0,0,0,4,5,134,2,-1,0,3,0
37,4,1,0,0,3953,1,0,0,6,0,610,2,138,1,0,0
54,1,1,1,0,2059,1,0,0,25,1,177,4,-1,0,3,0
45,1,1,1,0,4646,1,0,2,13,8,118,1,-1,0,3,0
41,0,1,2,0,1536,0,0,0,4,8,54,2,-1,0,3,0
49,10,0,1,0,66,0,0,0,9,5,218,3,-1,0,3,0
33,1,2,1,0,4404,1,0,0,20,9,766,3,-1,0,3,0
33,0,1,1,0,95,1,0,0,30,0,335,1,-1,0,3,1
40,2,1,2,0,3571,0,0,2,9,6,222,3,-1,0,3,0
75,5,1,1,0,3771,0,0,1,15,0,185,1,181,2,2,1
58,4,1,2,0,3228,0,0,0,19,1,58,2,-1,0,3,0
30,7,1,1,0,1286,1,1,0,17,5,544,1,-1,0,3,0
35,2,1,2,0,2723,1,1,0,8,1,275,4,-1,0,3,0
45,1,1,0,0,419,0,0,0,18,1,113,4,-1,0,3,0
50,1,1,0,0,4108,1,0,0,7,1,526,2,-1,0,3,1
35,7,1,1,0,181,1,0,0,31,5,5,3,-1,0,3,0
34,1,1,0,0,428,1,0,0,18,8,59,2,-1,0,3,0
54,1,1,3,0,310,1,0,1,28,4,526,4,258,3,1,0
49,3,1,0,0,249,1,0,0,21,9,450,1,-1,0,3,0
37,4,1,2,0,393,1,0,0,14,8,567,3,275,4,0,1
64,4,1,2,0,679,0,0,1,22,0,135,3,-1,0,3,0
39,4,0,2,0,26,0,0,2,18,6,311,5,-1,0,3,0
58,5,1,1,0,502,1,0,0,12,8,197,2,370,3,0,0
32,1,1,1,0,736,1,0,2,23,8,700,3,-1,0,3,0
57,1,1,1,0,1521,1,1,0,18,8,102,2,178,5,0,0
31,9,2,2,0,438,1,0,0,12,1,130,2,-1,0,3,0
37,9,0,1,0,2610,1,0,0,13,8,53,1,-1,0,3,0
37,6,1,1,0,487,0,1,0,27,1,155,15,-1,0,3,0
34,4,1,2,0,180,0,0,0,16,6,298,3,-1,0,3,0
28,0,2,1,0,177,1,1,0,6,8,150,1,-1,0,3,0
27,3,1,0,0,0,1,0,0,23,5,435,3,-1,0,3,0
26,9,2,2,0,75,1,1,2,19,8,351,1,-1,0,3,0
59,5,1,1,0,0,0,0,0,18,5,247,4,-1,0,3,0
42,4,0,2,0,0,0,0,2,20,6,85,2,-1,0,3,0
47,0,1,1,0,310,1,1,1,14,1,128,6,-1,0,3,0
56,5,0,0,0,694,0,0,0,29,4,144,1,102,1,1,1
33,7,2,1,0,-56,0,1,0,10,5,119,5,-1,0,3,0
43,7,2,1,0,3403,1,0,0,12,9,707,2,97,2,2,1
32,1,1,0,0,329,1,0,0,3,3,321,1,-1,0,3,0
44,4,1,1,0,576,1,0,2,8,8,128,3,-1,0,3,0
33,1,1,1,0,139,1,1,0,18,8,732,2,291,5,0,1
53,7,1,1,0,4994,0,0,0,18,1,62,6,-1,0,3,0
45,1,1,0,0,97,1,0,2,7,8,923,3,-1,0,3,0
43,1,1,0,0,7727,1,0,2,15,8,302,8,-1,0,3,0
35,7,1,1,0,0,1,0,0,18,8,146,2,-1,0,3,0
40,1,1,0,0,98,1,0,2,2,6,193,5,-1,0,3,0
44,6,1,2,0,134,0,0,0,28,1,86,4,-1,0,3,0
48,0,1,1,0,5,1,0,2,7,8,697,2,-1,0,3,0
31,1,1,3,0,-120,1,0,0,17,5,231,2,-1,0,3,0
52,1,0,0,0,-191,1,0,2,15,8,755,1,-1,0,3,1
28,4,2,2,0,1027,1,0,0,14,8,433,1,-1,0,3,0
46,0,1,1,0,179,1,0,0,29,4,194,4,436,1,1,0
77,5,1,2,0,7802,0,0,1,4,8,421,1,92,2,2,1
30,4,2,2,0,775,1,0,2,16,6,124,2,-1,0,3,0
32,7,2,1,0,133,0,0,0,15,0,171,1,-1,0,3,1
47,0,0,1,0,225,0,0,0,28,1,1126,4,-1,0,3,1
33,1,1,1,0,26,1,0,0,17,0,342,3,332,1,1,0
41,1,1,1,0,552,1,0,0,12,8,463,1,-1,0,3,0
32,7,1,1,0,55,1,0,2,15,8,546,9,-1,0,3,0
26,7,0,1,0,74,1,0,2,23,8,106,6,-1,0,3,0
35,4,1,2,1,32,1,0,0,21,9,180,1,-1,0,3,0
49,4,0,2,0,755,0,0,0,31,5,1212,4,-1,0,3,1
58,5,1,0,0,4007,0,0,0,30,9,598,4,-1,0,3,0
43,4,1,1,0,17555,0,0,0,26,1,14,14,-1,0,3,0
28,4,2,1,0,171,0,0,0,10,7,93,1,-1,0,3,1
51,5,0,1,0,1679,0,0,0,12,1,417,1,365,9,1,1
28,7,2,1,0,168,0,0,0,1,6,347,3,140,2,2,1
32,4,2,2,0,1731,1,1,2,29,8,323,3,-1,0,3,0
28,7,2,1,0,229,1,0,2,9,8,322,1,-1,0,3,0
50,1,1,3,0,452,0,0,0,20,1,181,2,-1,0,3,0
35,9,0,2,0,4515,1,0,0,19,9,98,2,-1,0,3,0
34,1,1,0,0,455,1,0,2,20,6,372,3,-1,0,3,0
47,4,1,2,0,0,0,0,0,27,10,508,1,-1,0,3,1
38,4,1,2,0,0,1,0,0,13,8,537,5,303,2,0,0
66,5,1,0,0,206,0,0,0,9,3,479,1,-1,0,3,1
44,7,2,1,0,106,0,0,2,12,6,109,2,-1,0,3,0
30,4,2,2,0,940,0,0,0,8,1,131,2,-1,0,3,0
39,9,1,3,0,839,0,0,2,30,8,825,2,-1,0,3,0
51,6,1,1,0,95,1,0,0,23,5,1309,4,-1,0,3,1
26,4,2,2,0,1177,0,0,0,19,10,116,1,-1,0,3,0
60,4,1,2,0,759,0,0,0,14,1,136,2,-1,0,3,0
45,0,0,1,0,0,0,0,0,29,10,264,1,-1,0,3,1
41,4,1,2,0,10758,1,0,0,1,6,288,1,-1,0,3,0
42,1,1,0,0,-10,1,0,2,9,8,291,4,-1,0,3,0
39,9,1,1,0,116,0,0,0,24,1,79,2,94,2,2,0
39,1,1,1,0,285,1,1,2,6,8,209,1,-1,0,3,0
35,11,1,0,0,365,0,0,0,29,1,41,2,-1,0,3,0
53,2,1,2,0,71,0,1,0,29,4,86,1,-1,0,3,0
36,0,2,1,0,47,0,1,0,9,5,36,6,-1,0,3,0
41,4,1,2,0,72,1,0,2,7,8,764,3,-1,0,3,0
45,0,1,1,0,204,1,0,0,3,6,224,2,-1,0,3,1
31,0,2,1,0,223,1,0,0,17,0,508,1,315,11,2,0
47,9,1,1,0,57,0,0,0,5,8,253,1,342,1,2,0
